3508603,Cachoeira Paulista,São Paulo,Brasil,14,05/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3508603,Cachoeira Paulista,São Paulo,Brasil,14,06/09,21:12,Parcialmente nublado,06:07 am,05:50 pm,0.84 km/h,cloud,Não
3508603,Cachoeira Paulista,São Paulo,Brasil,14,07/09,21:12,Chuva,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3508603,Cachoeira Paulista,São Paulo,Brasil,14,08/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3508603,Cachoeira Paulista,São Paulo,Brasil,14,09/09,21:12,Parcialmente nublado,06:07 am,05:50 pm,0.84 km/h,cloudly_day,Não
3508603,Cachoeira Paulista,São Paulo,Brasil,14,10/09,21:12,Tempo limpo,06:07 am,05:50 pm,0.84 km/h,clear_day,Não
3508603,Cachoeira Paulista,São Paulo,Brasil,14,11/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3508603,Cachoeira Paulista,São Paulo,Brasil,14,12/09,21:12,Chuva,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3508603,Cachoeira Paulista,São Paulo,Brasil,14,13/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,0.84 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,04/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,05/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,06/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,07/09,20:57,Chuva,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,08/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,09/09,20:57,Tempo limpo,06:10 am,05:53 pm,1.39 km/h,clear_day,Não
3509700,Campos do Jordão,São Paulo,Brasil,7,10/09,20:57,Parcialmente nublado,06:10 am,05:53 pm,1.39 km/h,cloud,Não
3509700,Campos do Jordão,São Paulo,Brasil,7,11/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,12/09,20:57,Chuva,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509700,Campos do Jordão,São Paulo,Brasil,7,13/09,20:57,Chuvas esparsas,06:10 am,05:53 pm,1.39 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,04/09,21:12,Tempo nublado,06:07 am,05:51 pm,0.81 km/h,cloudly_day,Não
3509957,Canas,São Paulo,Brasil,14,05/09,21:12,Chuvas esparsas,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,06/09,21:12,Parcialmente nublado,06:07 am,05:51 pm,0.81 km/h,cloud,Não
3509957,Canas,São Paulo,Brasil,14,07/09,21:12,Chuvas esparsas,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,08/09,21:12,Chuvas esparsas,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,09/09,21:12,Parcialmente nublado,06:07 am,05:51 pm,0.81 km/h,cloudly_day,Não
3509957,Canas,São Paulo,Brasil,14,10/09,21:12,Tempo limpo,06:07 am,05:51 pm,0.81 km/h,clear_day,Não
3509957,Canas,São Paulo,Brasil,14,11/09,21:12,Chuvas esparsas,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,12/09,21:12,Chuva,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3509957,Canas,São Paulo,Brasil,14,13/09,21:12,Chuvas esparsas,06:07 am,05:51 pm,0.81 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,04/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,05/09,21:12,Tempo nublado,06:09 am,05:51 pm,0.87 km/h,cloudly_day,Não
3510500,Caraguatatuba,São Paulo,Brasil,16,06/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,07/09,21:12,Chuva,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,08/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,09/09,21:12,Parcialmente nublado,06:09 am,05:51 pm,0.87 km/h,cloud,Não
3510500,Caraguatatuba,São Paulo,Brasil,16,10/09,21:12,Tempo nublado,06:09 am,05:51 pm,0.87 km/h,cloudly_day,Não
3510500,Caraguatatuba,São Paulo,Brasil,16,11/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,12/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3510500,Caraguatatuba,São Paulo,Brasil,16,13/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,0.87 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,04/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,05/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,06/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,07/09,21:12,Chuva,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,08/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,09/09,21:12,Parcialmente nublado,06:10 am,05:53 pm,1.34 km/h,cloudly_day,Não
3508504,Caçapava,São Paulo,Brasil,13,10/09,21:12,Parcialmente nublado,06:10 am,05:53 pm,1.34 km/h,cloud,Não
3508504,Caçapava,São Paulo,Brasil,13,11/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,12/09,21:12,Chuva,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3508504,Caçapava,São Paulo,Brasil,13,13/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,1.34 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,04/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.1 km/h,cloudly_day,Não
3513405,Cruzeiro,São Paulo,Brasil,14,05/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,06/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.1 km/h,cloudly_day,Não
